survey,target,target_description,target_question,target_section,country,pool_size,majority_baseline,flags,feat_rank,feat_variable,feat_description,feat_question,feat_section,feat_importance_mean,feat_importance_std
ess_wave_11,eqparlv,Support for equal parental leave,"Imagine a couple in which both parents work full-time, earn about the same, have a newborn, and are both eligible for paid leave. To what extent would you favor or oppose a law requiring both parents to take equal periods of paid leave to care for their child?",social_attitudes,Italy,339.0,0.3613,,6.0,region,Region,Which region do you live in?,demographics,0.00559,0.00485
ess_wave_11,eqparlv,Support for equal parental leave,"Imagine a couple in which both parents work full-time, earn about the same, have a newborn, and are both eligible for paid leave. To what extent would you favor or oppose a law requiring both parents to take equal periods of paid leave to care for their child?",social_attitudes,Italy,339.0,0.3613,,7.0,ipcrtiva,Values creativity,"How much does this description sound like you: ""Thinking up new ideas and being creative is important to you; you like to do things in your own original way""?",values_identity,0.0049,0.00313
ess_wave_11,eqparlv,Support for equal parental leave,"Imagine a couple in which both parents work full-time, earn about the same, have a newborn, and are both eligible for paid leave. To what extent would you favor or oppose a law requiring both parents to take equal periods of paid leave to care for their child?",social_attitudes,Italy,339.0,0.3613,,8.0,edlvffit,Father's education level,What is the highest level of education your father successfully completed?,demographics,0.00455,0.00156
ess_wave_11,eqparlv,Support for equal parental leave,"Imagine a couple in which both parents work full-time, earn about the same, have a newborn, and are both eligible for paid leave. To what extent would you favor or oppose a law requiring both parents to take equal periods of paid leave to care for their child?",social_attitudes,Italy,339.0,0.3613,,9.0,jbexevh,Job exposure: very hot temperatures,Have you ever been exposed to very hot temperatures in any job?,demographics,0.00455,0.00096
ess_wave_11,eqparlv,Support for equal parental leave,"Imagine a couple in which both parents work full-time, earn about the same, have a newborn, and are both eligible for paid leave. To what extent would you favor or oppose a law requiring both parents to take equal periods of paid leave to care for their child?",social_attitudes,Italy,339.0,0.3613,,10.0,alcfreq,Alcohol consumption frequency,"In the past 12 months, how often have you had an alcoholic drink (for example, wine, beer, cider, or spirits)?",demographics,0.0042,0.00547
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,1.0,testji6,Likelihood governments act on climate,How likely do you think it is that governments in enough countries will take action to reduce climate change?,contemporary_issues,0.28747,0.01914
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,2.0,prtdgcl,Closeness to political party,How close do you feel to this party?,political_participation,0.00467,0.00408
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,3.0,ccnthum,Cause of climate change,"Do you think climate change is caused entirely or mainly by natural processes, entirely or mainly by human activity, or about equally by both?",contemporary_issues,0.00425,0.00475
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,4.0,hinctnta,Household net income decile,"Where does your household's total income (from all sources, after taxes and compulsory deductions) fall in your country's income distribution?",demographics,0.00425,0.0015
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,5.0,bctprd,Product boycott behavior,"In the past 12 months, have you boycotted any products in this country to try to improve things or prevent problems?",political_participation,0.00382,0.0038
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,6.0,trhltpt,Physiotherapy use,"In the last 12 months, have you used physiotherapy for your own health?",wellbeing,0.00382,0.00095
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,7.0,hltphhb,High blood pressure impact,"In the past 12 months, did high blood pressure interfere with your daily activities in any way?",wellbeing,0.0034,0.00116
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,8.0,edulvlfb,Father's education level,What is the highest level of education your father completed?,demographics,0.0034,0.00116
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,9.0,paccmoro,Mould or rot in housing,"Did your accommodation have mould or rot around the windows, on the doors, or on the floors?",wellbeing,0.00255,0.00095
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,Austria,329.0,0.6619,CONCENTRATED,10.0,eiscedf,Father's education level,What is the highest level of education your father completed (ES-ISCED classification)?,demographics,0.00255,0.00095
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,France,331.0,0.642,CONCENTRATED,1.0,testjc39,Governments' climate action likelihood,How likely do you think it is that governments in enough countries will take action to reduce climate change?,contemporary_issues,0.32486,0.02295
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,France,331.0,0.642,CONCENTRATED,2.0,isco08p,"Occupation partner, ISCO08",What is (or was) your partner's main occupation?,demographics,0.0096,0.00322
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,France,331.0,0.642,CONCENTRATED,3.0,occm14b,Mother's occupation at 14,"When you were 14, what kind of work did your mother do?",demographics,0.00847,0.00489
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,France,331.0,0.642,CONCENTRATED,4.0,gincdif,Support for income redistribution,"To what extent do you agree or disagree with the statement: ""The government should take steps to reduce income inequality""?",political_attitudes,0.00734,0.00253
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,France,331.0,0.642,CONCENTRATED,5.0,wrclmch,Worry about climate change,How worried are you about climate change?,contemporary_issues,0.00621,0.00543
ess_wave_11,testji4,Likelihood energy limits reduce climate change,"If large numbers of people limited their energy use, how likely is it that this would reduce climate change?",contemporary_issues,France,331.0,0.642,CONCENTRATED,6.0,imptrada,Importance of traditions,How well does the statement 'Tradition is important to me; I try to follow customs from my religion or my family' describe you?,values_identity,0.00508,0.00419
